centrality,bin_low,bin_high,bin_center,bin_width,counts,dN_deta
30-50%,0.5066666666666666,0.5333333333333334,0.52,0.02666666666666684,66,824.9999999999947
30-50%,0.5333333333333334,0.56,0.5466666666666667,0.026666666666666616,71,887.5000000000017
30-50%,0.56,0.5866666666666667,0.5733333333333334,0.026666666666666616,69,862.5000000000016
30-50%,0.5866666666666667,0.6133333333333333,0.6,0.026666666666666616,53,662.5000000000013
30-50%,0.6133333333333333,0.6400000000000001,0.6266666666666667,0.02666666666666684,66,824.9999999999947
30-50%,0.6400000000000001,0.6666666666666667,0.6533333333333334,0.026666666666666616,70,875.0000000000016
30-50%,0.6666666666666667,0.6933333333333334,0.68,0.026666666666666616,58,725.0000000000014
30-50%,0.6933333333333334,0.72,0.7066666666666667,0.026666666666666616,61,762.5000000000014
30-50%,0.72,0.7466666666666668,0.7333333333333334,0.02666666666666684,67,837.4999999999945
30-50%,0.7466666666666668,0.7733333333333334,0.7600000000000001,0.026666666666666616,56,700.0000000000014
30-50%,0.7733333333333334,0.8,0.7866666666666667,0.026666666666666616,63,787.5000000000015
50-80%,-0.8,-0.7733333333333334,-0.7866666666666667,0.026666666666666616,62,581.2500000000011
50-80%,-0.7733333333333334,-0.7466666666666667,-0.76,0.026666666666666727,69,646.8749999999985
50-80%,-0.7466666666666667,-0.7200000000000001,-0.7333333333333334,0.026666666666666616,77,721.8750000000014
50-80%,-0.7200000000000001,-0.6933333333333334,-0.7066666666666668,0.026666666666666727,78,731.2499999999983
50-80%,-0.6933333333333334,-0.6666666666666667,-0.68,0.026666666666666616,81,759.3750000000015
50-80%,-0.6666666666666667,-0.64,-0.6533333333333333,0.026666666666666727,88,824.9999999999981
50-80%,-0.64,-0.6133333333333334,-0.6266666666666667,0.026666666666666616,84,787.5000000000015
50-80%,-0.6133333333333334,-0.5866666666666667,-0.6000000000000001,0.026666666666666727,69,646.8749999999985
50-80%,-0.5866666666666667,-0.56,-0.5733333333333334,0.026666666666666616,95,890.6250000000017
50-80%,-0.56,-0.5333333333333334,-0.5466666666666667,0.026666666666666616,87,815.6250000000016
50-80%,-0.5333333333333334,-0.5066666666666667,-0.52,0.026666666666666727,82,768.7499999999983
50-80%,-0.5066666666666667,-0.48000000000000004,-0.4933333333333334,0.026666666666666672,97,909.3749999999998
50-80%,-0.48000000000000004,-0.45333333333333337,-0.4666666666666667,0.026666666666666672,81,759.3749999999999
50-80%,-0.45333333333333337,-0.4266666666666667,-0.44000000000000006,0.026666666666666672,80,749.9999999999999
50-80%,-0.4266666666666667,-0.4,-0.41333333333333333,0.026666666666666672,50,468.7499999999999
50-80%,-0.4,-0.37333333333333335,-0.3866666666666667,0.026666666666666672,57,534.3749999999999
50-80%,-0.37333333333333335,-0.3466666666666667,-0.36,0.026666666666666672,47,440.6249999999999
50-80%,-0.3466666666666667,-0.32,-0.33333333333333337,0.026666666666666672,53,496.8749999999999
50-80%,-0.32,-0.29333333333333333,-0.30666666666666664,0.026666666666666672,44,412.49999999999994
50-80%,-0.29333333333333333,-0.2666666666666667,-0.28,0.026666666666666616,49,459.37500000000085
50-80%,-0.2666666666666667,-0.24,-0.25333333333333335,0.026666666666666727,37,346.8749999999992
50-80%,-0.24,-0.21333333333333337,-0.22666666666666668,0.026666666666666616,54,506.25000000000097
50-80%,-0.21333333333333337,-0.18666666666666665,-0.2,0.026666666666666727,49,459.374999999999
50-80%,-0.18666666666666665,-0.16000000000000003,-0.17333333333333334,0.026666666666666616,44,412.5000000000008
50-80%,-0.16000000000000003,-0.1333333333333333,-0.14666666666666667,0.026666666666666727,43,403.1249999999991
50-80%,-0.1333333333333333,-0.10666666666666669,-0.12,0.026666666666666616,40,375.0000000000007
50-80%,-0.10666666666666669,-0.07999999999999996,-0.09333333333333332,0.026666666666666727,30,281.2499999999994
50-80%,-0.07999999999999996,-0.053333333333333344,-0.06666666666666665,0.026666666666666616,39,365.6250000000007
50-80%,-0.053333333333333344,-0.026666666666666616,-0.03999999999999998,0.026666666666666727,38,356.2499999999992
50-80%,-0.026666666666666616,0.0,-0.013333333333333308,0.026666666666666616,35,328.1250000000006
50-80%,0.0,0.026666666666666727,0.013333333333333364,0.026666666666666727,35,328.12499999999926
50-80%,0.026666666666666727,0.053333333333333344,0.040000000000000036,0.026666666666666616,42,393.75000000000074
50-80%,0.053333333333333344,0.07999999999999996,0.06666666666666665,0.026666666666666616,33,309.37500000000057
50-80%,0.07999999999999996,0.10666666666666669,0.09333333333333332,0.026666666666666727,30,281.2499999999994
50-80%,0.10666666666666669,0.1333333333333333,0.12,0.026666666666666616,30,281.2500000000005
50-80%,0.1333333333333333,0.16000000000000003,0.14666666666666667,0.026666666666666727,38,356.2499999999992
50-80%,0.16000000000000003,0.18666666666666665,0.17333333333333334,0.026666666666666616,52,487.5000000000009
50-80%,0.18666666666666665,0.21333333333333337,0.2,0.026666666666666727,50,468.7499999999989
50-80%,0.21333333333333337,0.24,0.22666666666666668,0.026666666666666616,49,459.37500000000085
50-80%,0.24,0.2666666666666666,0.2533333333333333,0.026666666666666616,55,515.625000000001
50-80%,0.2666666666666666,0.29333333333333345,0.28,0.02666666666666684,49,459.37499999999704
50-80%,0.29333333333333345,0.32000000000000006,0.30666666666666675,0.026666666666666616,39,365.6250000000007
50-80%,0.32000000000000006,0.3466666666666667,0.33333333333333337,0.026666666666666616,50,468.7500000000009
50-80%,0.3466666666666667,0.3733333333333333,0.36,0.026666666666666616,43,403.12500000000074
50-80%,0.3733333333333333,0.40000000000000013,0.3866666666666667,0.02666666666666684,44,412.4999999999973
50-80%,0.40000000000000013,0.42666666666666675,0.41333333333333344,0.026666666666666616,55,515.625000000001
50-80%,0.42666666666666675,0.45333333333333337,0.44000000000000006,0.026666666666666616,66,618.7500000000011
50-80%,0.45333333333333337,0.48,0.4666666666666667,0.026666666666666616,85,796.8750000000015
50-80%,0.48,0.5066666666666666,0.4933333333333333,0.026666666666666616,85,796.8750000000015
50-80%,0.5066666666666666,0.5333333333333334,0.52,0.02666666666666684,81,759.3749999999951
50-80%,0.5333333333333334,0.56,0.5466666666666667,0.026666666666666616,67,628.1250000000011
50-80%,0.56,0.5866666666666667,0.5733333333333334,0.026666666666666616,97,909.3750000000017
50-80%,0.5866666666666667,0.6133333333333333,0.6,0.026666666666666616,102,956.2500000000018
50-80%,0.6133333333333333,0.6400000000000001,0.6266666666666667,0.02666666666666684,61,571.8749999999964
50-80%,0.6400000000000001,0.6666666666666667,0.6533333333333334,0.026666666666666616,94,881.2500000000017
50-80%,0.6666666666666667,0.6933333333333334,0.68,0.026666666666666616,67,628.1250000000011
50-80%,0.6933333333333334,0.72,0.7066666666666667,0.026666666666666616,85,796.8750000000015
50-80%,0.72,0.7466666666666668,0.7333333333333334,0.02666666666666684,81,759.3749999999951
50-80%,0.7466666666666668,0.7733333333333334,0.7600000000000001,0.026666666666666616,93,871.8750000000016
50-80%,0.7733333333333334,0.8,0.7866666666666667,0.026666666666666616,81,759.3750000000015
